id,name,host_id,host_name,number_of_reviews,last_review,reviews_per_month,Rating
29253322,"Female only, Private room,3 min walking to metro J",219930693,Viktoriia,11,27-05-2019,1.24,0.9
29305952,Luxury Oceanfront 2BD Suite in Arverne By The Sea,220763958,Veronika,11,07-07-2019,3.79,1.1
29356635,Spacious Room In Hip Williamsburg,74468846,Diana,11,29-04-2019,1.56,1.3
29490579,DUMBO PALACE,40529301,Tommy,11,03-07-2019,2.39,4.7
29541214,New gorgeous garden view spacious 1BR flat,47022650,Jillian,11,02-07-2019,1.34,2.6
29646041,"Comfortable place, 15 min from JFK & 30 min to NYC",210339363,Dilenia,11,31-05-2019,1.44,0.8
29705207,Luxurious Ensuite in Historic Brownstone,22200018,Lucia,11,24-05-2019,1.45,4.6
29740171,Contemporary Minimalistic Private room in Bed-Stuy,45618730,Kevin,11,21-06-2019,1.38,3.6
29760869,Studio in East Harlem,169647759,Johann,11,19-04-2019,1.34,4.5
29778309,Spice Island Hotspot,224042160,Pettrina,11,30-06-2019,1.51,2
29779072,Massive Large 4 bedrooms 2 bathrooms in Manhattan,4317615,Fabio,11,25-01-2019,1.43,1.2
29858389,Cozy one bedroom apt near Central Park,78482422,Esperanza,11,23-06-2019,1.49,0.9
29858941,Luxury Affordable comfort in the Bronx-2 Bedroom!,216456504,Annick,11,23-06-2019,1.45,2.1
29884121,~ pure BLISS among CITY turmoil ~,224731704,Andrew,11,20-06-2019,1.37,1
29884497,~ cosy DWELLING for NYC MIDTOWN explorers ~,224731704,Andrew,11,30-06-2019,1.58,2.8
29893519,the Perfect LES studio,174797199,Thaw Dar,11,22-01-2019,1.46,3.4
29943061,Sunlit Private 1BR Suite w/Kitchen/Bath @A/C Lines,81325020,Matt & Crutch,11,30-06-2019,1.47,1.1
30002830,Bunk bed spot one block from subway,201015598,Anchor,11,17-06-2019,1.49,3.8
30020930,Romantic Upper East Side  studio,183924446,Rose,11,22-06-2019,1.56,1.8
30038245,Spacious Room In The Heart Of Harlem,6480134,Johanna,11,18-06-2019,1.53,2.6
30065004,Charles' Chillspot 2guests/ min per stay,225933854,Charles,11,02-07-2019,1.42,3
30088291,Room in Sunny Prime Williamsburg Pad,218511630,Carlos,11,20-05-2019,1.9,0.5
30106990,NY MANHATTAN DOUBLE ROOM,224815152,Hudson River Hotel,11,16-05-2019,1.63,4.2
30205007,Quaint 1 bedroom tenement apartment in E.Village,72326431,Brianna,11,29-06-2019,1.47,1.4
30232726,Private Room 15 minutes away  to Central Park,154843406,Eugene,11,25-06-2019,1.45,0.6
30235273,*Easy check in Budget Room!,226339724,David And Annette,11,04-07-2019,3.17,0.9
30257236,Crown Heights Wellness Gem,3642820,Jesal,11,02-07-2019,2.5,1.9
30262760,Close to transportation sleep share,201015598,Anchor,11,10-06-2019,1.51,2.4
30325604,1 BDRM avail in sunny apartment in Williamsburg,10860700,Sarah,11,21-06-2019,1.76,3.8
30370778,Large room  2 min walk to subway near mall,218336964,Wei,11,19-06-2019,1.73,2.4
30398938,Perfect Location in Manhattan,211549023,Studioplus,11,17-06-2019,1.89,3
30400390,Cozy Exposed Brick Apartment in Brooklyn !,48138946,Isabella,11,16-06-2019,1.55,1.2
30444773,Comfortable Space in the Center of Brooklyn,1157099,Ramon,11,23-06-2019,1.73,2.3
30499051,Chic and spacious split-level,3104928,Nissa,11,16-06-2019,1.78,3.5
30505964,Cozy renovated Brooklyn apt near LGA JFK NYC,73624239,Sarah,11,01-07-2019,1.68,2.5
30535813,Cozy room in heart of NYC,98260543,Ley,11,28-06-2019,1.75,1.8
30568497,Comfy Haven,229325672,Linda,11,19-06-2019,1.71,0.4
30686973,Tranquil oasis in the fast pace of NYC,229695499,Linda,11,03-07-2019,2.84,3.6
30717527,"Two bedroom apartment, one stop from Manhattan",33945670,Eli,11,15-06-2019,1.75,4.3
30887578,2nd FL cozy apartment,67987135,Siyi,11,18-06-2019,2.13,1.2
30904215,Gorgeous Penthouse in Chelsea / Meatpacking!,104364388,Chris,11,12-06-2019,1.91,2.9
30950818,"1 Bedroom, Comfortable Large Brownstone apt",85165113,LaTasha,11,03-07-2019,1.69,1.6
31017536,Spacious Beauty 1 Bedroom Apartment,9891348,Adelle,11,06-07-2019,1.76,3.8
31041659,Upper West Manhattan Suite - Cozy Private Bedroom,10415675,Yao & Rain,11,30-06-2019,1.76,2.4
31044749,Pvt Room in Quiet Home Near JFK 6mi/LGA 10mi Lvdr,230025652,Kafayat,11,14-04-2019,1.72,3
31074425,Calm Environment,232152341,Decidel,11,13-06-2019,2.31,4.7
31085679,Master bedroom in Bedstuy,231150375,Olabimpe,11,25-06-2019,1.95,2.5
31097777,Quiet One-Bedroom in Williamsburg Close to Subway,115064362,Ale And Tom,11,14-06-2019,1.76,1.2
31125496,Cozy Room 1 in Brooklyn,231150375,Olabimpe,11,13-06-2019,2.73,1.9
31259110,Live like a local in the heart of East Village!,233521077,Oda,11,28-05-2019,3.03,2.9
31311422,"AMAZING, UNIQUE, ONE OF A KIND VILLAGE APARTMENT!",234357462,Marina,11,06-07-2019,2.21,2
31313870,Modern bedroom with view in a high rise building,22100836,Hana,11,27-05-2019,1.79,0.6
31317645,3 Beds in Private Room 3 20 min to City,220149091,Peter,11,09-06-2019,2.39,0.5
31354965,Sun-Drenched Artistic Uptown Studio,63411066,Caleb,11,22-02-2019,1.84,4.2
31389656,NYC LUXURY3 BEDROOMS IN MIDTOWN EAST& GYM& BALCONY,170372974,Inbal,11,30-06-2019,2.23,3.5
31409154,Great Location Cozy Apt. w/ Private Bath,198195140,Lucy,11,02-06-2019,2.92,4.6
31445758,TRENDi 3 Bed Duplex in Heart of  Historic Harlem,133234099,Gemma,11,16-06-2019,1.94,2.9
31593677,Modern NYC 2 bedroom apt close to Subway 300#1C,137567864,Johanna,11,22-06-2019,1.94,4.6
31596163,GREAT LOCATION in NY! PRIVATE STUDIO with PARKING!,20056779,David & Orli,11,16-06-2019,1.96,3.5
31647516,Elegant & bright 1 bedroom in West Village,237204047,Ryan,11,31-05-2019,2.34,0.8
31716471,Lovely studio in Astoria/ LIC!,47114213,Leonardo,11,28-05-2019,2.29,0.5
31759087,Hip Bushwick Room close to L train (B),238119405,Julia,11,20-06-2019,1.98,4.6
31859735,Simple Reliable & Convenient 1Bdrm Upper East Side,68717996,David,11,05-07-2019,2.02,4.3
31866909,Private Gramercy studio btwn downtown & midtown!,169318289,Marla,11,23-06-2019,2.31,1.5
31879887,Spacious ground floor in Brooklyn town house,238894847,Ofrit,11,01-07-2019,3.33,2.6
31886891,A3 Cozy private room,215577249,Charlie And Selena,11,20-06-2019,2.24,4.1
31896339,My cozy room perfect for Manhattan visitors,239088720,Stephanie,11,25-05-2019,2.06,4.1
31900179,Eddies place #3,98214533,Edwinâ€™S Place,11,06-07-2019,2.09,2.6
31919501,"ALL NEW LUXURY APT- 1ST FL 4BR/2 BTH,10MIN-JFK/LGA",215385823,Az,11,06-07-2019,7.5,4.2
31935427,Cozy Studio in East Village,1919392,Demi,11,24-06-2019,2.13,2.8
31965215,Cozy studio in East New York,27867038,L,11,22-06-2019,3.11,2.8
32042717,Home Sweet Home,65786143,Lisa,11,02-07-2019,2.92,1.9
32042721,Sunny BR w/ Private LR 15 min to JFK free Parking,240239465,Okhela,11,25-05-2019,2.32,1.6
32050983,"Hudson River/GW Bridge 
view. Spacious  room",240311383,Ana,11,03-07-2019,2.21,0.3
32062178,Unique Holiday Home,152246149,Catherine,11,09-06-2019,2.41,3.1
32092858,"Private Apt in Bed-Stuy Brownstone, AC & W/D",49138015,Jennifer,11,16-06-2019,2.43,4.1
32185917,*NEW* Clinton Hill Room in Plant Filled Apartment,545623,Misty,11,13-05-2019,2.64,0.8
32189288,Gem in the heart of Manhattan,32136241,EStelle,11,18-06-2019,2.77,2.6
32201182,Beautiful 1BR in Heart of Midtown Manhattan,26817172,Malvern,11,29-06-2019,3.59,0.8
32236518,Sonder | Stock Exchange | Expansive 3BR + Lounge,219517861,Sonder (NYC),11,11-06-2019,3.33,0.2
32238131,Sonder | Stock Exchange | Simple 1BR + Sofa Bed,219517861,Sonder (NYC),11,11-06-2019,3.2,0.7
32239035,Sonder | Stock Exchange | Peaceful 1BR + Lounge,219517861,Sonder (NYC),11,13-06-2019,2.73,1.6
32239640,Sonder | Stock Exchange | Tasteful 3BR + Kitchen,219517861,Sonder (NYC),11,21-06-2019,3,1.5
32240476,Sonder | Stock Exchange | Simple 1BR + Lounge,219517861,Sonder (NYC),11,20-06-2019,2.97,3.6
32241600,Sonder | Stock Exchange | Pristine 1BR + Kitchen,219517861,Sonder (NYC),11,17-06-2019,2.37,1.5
32267097,Cozy room in brand new condo with rooftop & gym,242115790,Esteban,11,23-06-2019,3.33,4.5
32316532,Cozy Quaint Brooklyn Apartment,187877117,Skylar,11,07-07-2019,2.6,1.1
32345140,âœ¤ NEWLY RENOVATED âœ¤ TOP LOCATION âœ¤,229478744,Yara,11,21-06-2019,3.3,1.9
32355744,Red Door Townhouse â€” Heart of The Upper East Side,242933360,Jennifer,11,20-06-2019,2.92,0.7
32381165,"Elegant & Luxurious, Clean & Cheerful entire house",243147506,Peter,11,03-07-2019,3.51,0.1
32402997,Charming private room in Brownstone apartment,237668552,Kim,11,01-07-2019,2.56,0.4
32406935,Bushwick Brooklyn NY Sunny Apartment,131476075,Lakisha,11,30-06-2019,2.56,1.7
32460177,Cozy and Hip Room in Brooklyn close to Subway (D),238119405,Julia,11,21-06-2019,2.41,1.4
32461960,Riverdale Pad,163737392,K,11,27-06-2019,3.47,3.1
32466675,Beautiful  APT. mins from JFK/ mins from the city!,64106093,Jorge,11,07-07-2019,3.93,1.4
32474739,Sunny Modern Lux Private House with Parking,12593328,Jeromy,11,14-06-2019,2.84,1.5
32493281,Cozy Bed in  Musician housing  (4/20 friendly),136943521,Shemar,11,16-06-2019,2.34,3.5
32501003,"Clean private room near Central Park, NYC",14804867,Edna,11,13-06-2019,2.6,4.6
32546490,Dandy Budget Private Room,220149091,Peter,11,16-06-2019,2.7,1.1
32547350,"Quiet & Elegant, 30 mins to midtown Manhattan!",56403037,Jane,11,22-06-2019,4.52,1.1
32549155,BK Home Away From Home,244596528,Mary Ann,11,02-07-2019,5.16,4.8
32570888,Large apartment - Brooklyn Charm,66813379,Reuven,11,01-07-2019,2.75,2
32618476,Quiet space close to the city,72234136,Eliza Alex,11,04-06-2019,2.89,1.1
32698909,Cozy Bronx Home ( 2 nd floor),241236910,Bernadette,11,10-06-2019,3.17,3.5
32725374,Bay Bungalow Bare-Minimum Occupancy,762610,Christopher,11,05-06-2019,2.73,3.5
32789261,Spacious 2 bedroom apt in quiet area,246653349,Juan,11,30-06-2019,3.4,3.5
32805276,Private room close to the Central Park,154843406,Eugene,11,21-06-2019,4.18,2.5
32814524,Quiet & Clean Living Room in Astoria,1888085,Paulina,11,30-04-2019,2.66,2.6
32820849,Beckoning â€Bed-Stayâ€ 2 BR Suite in Bed-Stuy,96311058,Donna,11,29-06-2019,3.37,0.7
32838697,HabitaciÃ³n privada cerca aeropuerto la Guardia.,202350344,Diana Carolina,11,01-07-2019,3.67,2.5
32959315,Luxury 3 BR loft for the ideal NYC experience!,150273801,Angie,11,18-06-2019,2.87,0.9
33077150,Comfortable & Private One Bedroom Apt in NYC!,248944703,Sasha,11,03-07-2019,4.34,3.9
33165620,Sunny studio in great location,249708372,Gabriel,11,01-07-2019,3.3,0.9
33194789,Stunning 3 bedroom in townhouse right on Union Sq,249929999,Natalli,11,07-07-2019,3.93,4.3
33223405,Royal Court,250149612,Claudia,11,07-07-2019,3.27,2.3
33241498,2 Rooms in pvt house-15 mins to NYC & free ferry,161357125,Mohsin,11,03-07-2019,3.88,4.3
33263637,Calm Comfortable Brooklyn Retreat,1760549,Patrice,11,02-07-2019,4.12,4.6
33310983,Luxury Miami style apartment,250911060,Anthony,11,20-06-2019,5.59,3.5
33386573,BedStuy Private Room (D5),6206040,Linda,11,30-06-2019,4.23,0.5
33421406,X-Large Private room in newly renovated apartment,10149317,Lana,11,01-07-2019,4.34,4.9
33451863,Luxe Modern Private Townhome,99895085,Joseph,11,23-06-2019,3.47,2.2
33467371,"Private, Beautiful Upper Eastside Townhome",683230,Thomas,11,30-06-2019,4.23,1.9
33499489,Room In Manhattan Close to Everything,251430918,Medena,11,01-07-2019,3.51,3.6
33530282,LUXURY 2bedrm w/ Outdoor Patio - TimeSq/42nd & 9th,51667335,Janio,11,23-06-2019,3.63,2.1
33556100,Spacious private room for rent.,79134040,William,11,01-07-2019,4.29,0.8
33590374,QUIET 1BR apartment CLOSE to EVERYTHING,127562833,Eric,11,05-07-2019,5.08,2.8
33591701,"spacious, apt. near bars/parks/museums/restaurants",19407341,Jenna,11,01-07-2019,3.93,0
33643309,Cozy private bedroom 15 min from Manhattan,149312408,Kateryna And Tim,11,07-07-2019,3.75,0.4
33643819,"Premier room in Downtown NY, Two Bridges,Chinatown",253552326,Grace,11,23-06-2019,3.71,2.1
33658646,A Delightful Room,199833548,Syeda,11,16-06-2019,3.79,3
33663100,5 â˜… Stay in Manhattan (Cozy & Family Friendly),73212148,Shiko,11,23-06-2019,3.79,2.7
33683971,Elegant Park BrownStone Duplex 3Bedroom/3Bath,253892856,Anna + Fred,11,16-06-2019,4.18,3.1
33711735,Sonder | Stock Exchange | Calming 1BR + Lounge,219517861,Sonder (NYC),11,24-06-2019,4.52,0.5
33745352,æ¸©æš–çš„åŒäººæˆ¿é—´,140630987,Jiali,11,21-06-2019,3.79,2.2
33787433,3 Bedroom Spacious Apartment,251704655,Hamza,11,24-06-2019,4.46,2.5
33873570,Lexi's Global  Retreat in Flatbush! (New Host!!),255787023,Anderson,11,27-06-2019,4.58,4.4
33884341,Sunny Private Room close to Manhattan(Blue),255890676,Hok Thu,11,01-07-2019,4.23,2.3
33909151,"Mi casa es tu casa, habitaciÃ³n 2",241565326,Valentina,11,01-07-2019,7.67,3.1
33917759,Central Park North Max-Room,234483148,Makis,11,03-07-2019,4.58,1.7
33965415,Spacious Bedroom near Prospect Park,256403429,Brenda,11,29-06-2019,4.12,1.5
33974082,LARGE LUXURIOUS BEDROOM CLOSE TO MANHATTAN,32167398,Meela,11,16-06-2019,4.58,1.7
33987887,Clean Comfortable and Private.,204244117,Patrola,11,04-07-2019,5.5,3.3
33989972,MONTAUK HEIGHTS,152503673,Idemudia,11,01-07-2019,4.58,2
34023619,Entire Apartment With Space For Two,84118689,Andrew,11,20-06-2019,4.34,0.4
34065052,Spacious & Awesome Room in Brooklyn!,215532980,Isa & Bruno,11,01-07-2019,4.52,2.1
34065601,Spacious & Modern Room in a Prime Location!,215532980,Isa & Bruno,11,25-06-2019,4.65,5
34120117,The Grand Blue Hideaway Near The Park,253227041,Karen,11,01-07-2019,5.16,1.1
34186868,Bianchi Soho,150878611,Yuri,11,22-06-2019,4.65,3.1
34199108,Beautiful apartment in Manhattan!,130155462,Fred,11,26-06-2019,5.89,3.2
34228220,Newly Renovated 2 bedroom in Heart of Times Square,258413226,Collin,11,02-07-2019,5.08,2.9
34244391,A space like a home,258536261,Judy,11,08-07-2019,5.69,4
34251680,Spacious private bedroom upper manhattan NYC,4711282,Gen,11,16-06-2019,4.93,4.4
34283155,Clean Room in Upper West Side Near Columbia Uni,6655776,Jk,11,07-07-2019,5.79,1
34313601,Large 1 BR *** Featured on This Old House,29659188,Kevin And Karen,11,06-07-2019,5.69,3.3
34336417,ROOM # 8 near to JFK & LGA airport,258589420,Diego,11,26-06-2019,4.93,1.5
34337953,MASTER ROOM # 1 near To JFK & LaGuardia airport,258589420,Diego,11,07-07-2019,5,2.7
34345469,Sunny Private Room close to Manhattan (purple),259307063,Jian F,11,04-07-2019,6.23,2.6
34392044,Lovely and affordable place in the Bronx,178924110,Roukayatou,11,20-06-2019,5.08,3.4
34420441,SUNNY PRIVATE ROOM & BACKYARD in â™¥ï¸Ž WILLIAMSBURG,246680134,Anastasiia,11,07-07-2019,5.59,2
34492121,Beautiful 3 bedroom in Manhattan!,259391287,Sondre,11,30-06-2019,6.11,0.6
34498765,Huge Family Apt in Times Square - private elevator,260383024,Inieta,11,03-07-2019,7.02,4.2
34538751,Contemporary Designer 2BD/2Bath Duplex by Cen Park,112338663,James & Shannon,11,01-07-2019,6.23,2.9
34593079,Lovely Newly Renovated 2 Bdrm-Union Sq & E Village,96222872,Nc,11,29-06-2019,5.79,1
34643695,1B. Studio & Stay 30 minutes to Midtown Manhattan,37678939,Chantal,11,07-07-2019,6.73,2
34790450,Village: Cozy Spacious Condo.,24064346,Gabriel,11,07-07-2019,6.73,2.2
34816747,Steps away from Columbia University/ Morningside P,206758177,Miguel,11,25-06-2019,7.5,0.4
34819702,Private Pristine Studio in Brooklyn,10700780,Rose,11,23-06-2019,7.17,3.6
34839277,Cozy & Comfortable Private Room,40085320,Alaa,11,07-07-2019,9.17,2.9
35030589,Family Place inâ¤ï¸of Manhattan,216939636,Alex,11,05-07-2019,7.33,3.3
35059840,Coote Luxe Suite - Modern and Comfortable  APT,263969450,Damiso,11,05-07-2019,7.5,2.8
35070555,Gorgeous Apt close to â¤ï¸Times Squareâ¤ï¸,264144069,Alex,11,30-06-2019,7.86,1.7
35091116,Luxurious Large private room near LGA (#01),264092618,Ajmol,11,05-07-2019,7.5,3
26559,Beautiful Apartment East Village,112793,Sally,12,11-12-2017,0.13,1.2
302758,Sunny 1BR East Harlem Apartment,8605,Dimitry,12,26-03-2016,0.14,2.3
327778,NYC Summer Discount  1 BR Gramercy Apt,1675255,Jill,12,30-06-2019,0.14,4.8
328744,Entire Apt: Sunny 2bd! 15min to NYC,890215,Duane,12,07-07-2019,0.13,1.1
361803,"Luxury, Adorable Studio Apartment",1562039,Jennifer,12,15-04-2018,0.14,4.9
458377,Bright Spacious 2 Bedroom/5 Room - wRoof Deck,346366,Sarah,12,28-05-2019,0.15,2.2
471914,Brooklyn one-bedroom right by Prospect Park!,2147438,Stephen,12,26-04-2019,0.16,4.2
496166,"Beautiful, Spacious 4 BR Brooklyn Brownstone",2450665,D,12,01-07-2019,0.27,0.9
593000,Cozy 1BD Manhattan close Central Pk,2927446,Marie-Jeanne,12,18-11-2016,0.14,2.4
599595,BIG UWS APT-BLOCK FROM CENTRAL PARK,2965915,Amy,12,28-05-2018,0.25,1.4
655230,Be in NYC's best: Lower East Side!,3298062,Connie,12,03-06-2019,0.14,3
680998,Trendy Harlem Apartment in New York,3467798,Laila,12,20-12-2018,0.15,3
719329,Bright 1 BR in Brooklyn,3711499,Silvia,12,17-03-2019,0.18,2.4
749108,Cozy 4 BR Brooklyn townhouse in Clinton Hill,3936154,Molly,12,01-07-2019,0.15,3
775238,Fantastic East Village Location!,3659439,Michelle,12,23-06-2019,0.16,4.9
794245,Historic Brownstone Private Garden,3069794,Hayley,12,01-09-2016,0.22,2.4
796232,"Cozy Apt in Bushwick, Brooklyn!",4194142,Alexandra,12,21-09-2018,0.18,0.3
808618,Spacious & Sunny in Scenic Kw Gdns,4254417,Renee,12,08-06-2019,0.31,3.7
852949,INCREDIBLY LOCATED GREENWICH/WEST VILLAGE APT.!,4453107,Sandi,12,15-05-2019,0.18,1.2
924719,Beautiful East Village Apartment,552453,Christian,12,22-08-2017,0.17,1
987616,5 Bdrm Historic Brownstone Triplex,4018660,Emily,12,20-08-2016,0.17,4.8
1025786,Fantastic 1br in Astoria/LIC,5647813,Atlanta,12,05-07-2019,0.18,1.2
1029808,Spacious 1bd Near Trendy Neighborhoods And City,5293735,Hayley,12,30-05-2019,1.01,3.7
1132409,Amazing Upper West Side Loft-Studio,3038687,Karen,12,01-04-2016,0.16,3.9
1165913,Quiet/Clean minutes to Manhattan,6385492,John,12,30-09-2018,0.16,4.4
1240530,Large Sunny Room in Brooklyn,6762247,Thomas,12,27-07-2018,0.65,3.9
1245977,Charming Prewar on Prospect Park!,6789857,Dayna,12,29-06-2017,0.25,0.9
1251889,Private Room in Williamsburg!,2868153,Matt,12,24-10-2018,0.17,0.6
1305346,Studio in the Heart of Soho,7096964,Chris,12,30-11-2018,0.17,2.7
1515026,"Garden Apartment, Ft. Greene",1396183,Lee,12,22-02-2019,0.17,0.6
1576883,Entire Floor of Brooklyn Brownstone,6866353,Julie,12,01-07-2018,0.24,4.2
1606312,Williamsburg 2BR 2BA Hotel Condo,3130819,Shana,12,21-07-2014,0.17,0.1
1614964,Charming Room in Astoria!!,8783166,Marinez,12,21-05-2019,0.17,1.5
1654738,GREAT BRAND NEW 1 BED! TIMES SQ!!!!,914838,Lior,12,16-06-2019,0.18,1.2
1664614,Great Views on Upper West Side,8796895,Rebecca,12,22-09-2017,0.18,0.9
1803279,Near Subway Sunny Spacious Room in NYC,7239405,Katy,12,31-03-2019,0.17,0.5
1841356,Cozy spacious 1 bed in Murray Hill,9622750,Taran Pal,12,08-03-2016,0.18,0
1911333,A room with private bathroom,9917136,Rani,12,11-11-2018,0.18,2.2
1953636,large private bedroom in shared ap,1294674,Alex,12,24-06-2019,0.18,1.7
1983531,Spacious Bright 1 Bedroom East Village Apartment,5586949,S & G,12,02-01-2019,0.19,2.3
2008190,Private: The Grey Room,8481125,Thomas,12,22-09-2016,0.19,0.1
2033224,2-br Apartment in Manhattan,10437461,Igor,12,01-01-2018,0.2,0.3
2142130,Fully renovated 1br apt in LES,10932521,Kenneth,12,25-11-2018,0.21,3.3
2419438,1 Bedroom Bushwick apartment,571080,Michael,12,03-09-2018,0.19,2.2
2447868,Charming Upper West Side Studio,6717488,Francesca,12,22-06-2017,0.19,1.3
2565087,Williamsburg: great room with a sunny terrace!,13132515,Carlos,12,31-01-2019,0.19,2.4
2618288,Tour like a local,13408910,Tmc,12,01-01-2018,0.35,1.7
2627940,Garden Appartment in Clinton Hill,2818232,Jas,12,16-04-2017,0.19,4.4
2634963,North Central Park Apartament,9482259,Radu,12,07-07-2019,0.2,0.4
2661098,"New York City, a safe and (mostly) quiet place.",13621509,Renald,12,23-06-2019,0.2,2
2744106,BKLYN private room w/ private bath!,12958562,Olivia,12,12-11-2017,0.19,1.8
2752977,Carroll Gardens townhouse,14081811,Linda,12,10-08-2018,0.2,1.1
2793630,Gorgeous Loft in Prime Location 2 with Rooftop,14289427,Francesca,12,17-10-2018,0.19,0.5
3013158,Alcove Studio in Downtown Manhattan,15355526,Nattie,12,02-11-2015,0.19,0.2
3067093,Stylish East Village Studio near Union Sq,3541594,Jennifer,12,09-06-2019,1.52,3.8
